topic,topic_word,topic_val
0,выживать,9.997452913552408
0,задержка,9.934573875143979
0,дёргаться,9.934302747196385
0,закинуть,9.929228941637254
0,копаться,9.847528662669616
0,неправый,9.841004940162746
0,фен,9.818376844774344
0,виртуальный,9.801328621304942
0,тушить,9.798669359409827
0,мазай,9.66626185593774
0,притащить,9.642462105404489
0,дремать,9.615357921539978
0,празднование,9.584616244440925
0,хэллоуин,9.563327702581544
0,нежность,9.561298131262472
0,творчество,9.558812263879261
0,иванушка,9.536228571749161
0,алиса,9.535294522431144
0,храп,9.52026331818206
0,консерватория,9.503234103029332
0,ворон,9.471436823387608
0,слесарить,9.44617395102284
0,реально,9.443484585546813
0,пещера,9.385255292716725
0,миф,9.327757100450338
0,выбежать,9.327372447207146
0,билайн,9.305007292378624
0,пробирка,9.297156180861684
0,молодец,9.245384394024274
0,танечка,9.197117370497642
0,предварительно,9.16568020002199
0,существо,9.118128357731997
0,снаряд,9.101973967553365
0,фокус,9.083300609741933
0,зинаида,9.065809258436218
0,нервно,9.04106461930297
0,далее,8.970812249128747
0,материнский,8.948092911471104
0,приниматься,8.942672643517689
0,пытать,8.91213314607401
0,ай,8.903553873353529
0,разделять,8.900157035364774
0,плеер,8.866588586668357
0,расстраивать,8.758282970165087
0,наладить,8.739309448302404
0,гнаться,8.723528521186687
0,старина,8.712644481005885
0,машинист,8.697291247241813
0,рассмотреть,8.662687636589492
0,громкость,8.657758066786288
0,цикл,8.64535633631184
0,разделиться,8.623234141313159
0,ресница,8.622655584576625
0,прицел,8.602149448844903
0,паровоз,8.595423553095108
0,джентельмен,8.493571054913643
0,сексопатолог,8.456236237235363
0,пропорционально,8.413588049989828
0,хроника,8.310931985470342
0,порт,8.250435812752775
0,отсутствовать,8.221022526704495
0,выгуливать,8.209392730565087
0,ловко,8.159341924187867
0,сие,8.110307995377728
0,неловко,8.0961912105702
0,пушка,8.079793233122016
0,заставить,8.070591649541157
0,валера,8.068170311609833
0,лысеть,8.050046543790113
0,тяжёлый,7.990509140418192
0,шататься,7.958196566283454
0,дачник,7.926967007227961
0,путин,7.875025512687284
0,спутница,7.87316133368578
0,48,7.846246213081722
0,вваливаться,7.815912508083454
0,публика,7.780288783490174
0,отзываться,7.7779811493569575
0,биологический,7.774341505587574
0,раскрытый,7.757379947455421
0,брежнев,7.731451660697935
0,худенький,7.716638113413654
0,засада,7.672065317101657
0,аптечка,7.667491066958142
0,умножить,7.6553907227368585
0,институт,7.64620656348631
0,толком,7.600066029063054
0,бензоколонка,7.596033840741921
0,кукуруза,7.5742094654388605
0,барин,7.572486842468019
0,характеристика,7.570511243546288
0,камин,7.563908821558794
0,абонемент,7.543082211944783
0,сомалийский,7.483671611847609
0,чаёк,7.467107594774589
0,йог,7.408354764853299
0,рыбачить,7.366835476381514
0,паспорт,7.36653754599388
0,гонщик,7.364888464673241
0,козерог,7.356050930275815
0,психануть,7.343034757581148
0,пролить,7.297044043532341
0,мячик,7.297042730781965
0,сериал,7.260817345649165
0,поводок,7.255248475171748
0,рейс,7.225634165602948
0,приколоться,7.218241623343674
0,бильярд,7.198898006761715
0,контейнер,7.196935179597958
0,склонный,7.192462106759047
0,скакалка,7.18984290941739
0,фригидный,7.178333198534331
0,следом,7.16224389475753
0,клёво,7.150447783949904
0,убивать,7.091833957800909
0,подрасти,7.084676921030258
0,сосуд,7.019295468189307
0,распространяться,7.017054531408367
0,нимфоманка,6.960191187312385
0,зятёк,6.956807156999193
0,проход,6.955458308459477
0,баться,6.931537560601557
0,здить,6.922238505998426
0,курятник,6.906817601011199
0,привычный,6.885962101029254
0,напольный,6.8852757126281
0,блестящий,6.835251388147133
0,исполнитель,6.798461245464779
0,омар,6.7815876240125625
0,тесно,6.773131629925262
0,каратэ,6.765635995900861
0,джек,6.7621104570950985
0,безумие,6.744206528445166
0,смущённый,6.724543839695162
0,черепашка,6.719503418458424
0,подразумевать,6.701237048963248
0,вибрация,6.672414823251757
0,объясняться,6.653453198915337
0,изготовить,6.647791793092366
0,рыть,6.641760531551157
0,переходящий,6.63694205308396
0,mail,6.624818760999145
0,коммент,6.619811446439523
0,фигурный,6.6132325460314085
0,подсесть,6.609666405750565
0,формулы,6.5968978951947195
0,презирать,6.583113972729578
0,упор,6.572598658389476
0,крылышко,6.568966892127334
0,чукотский,6.567405888676087
0,станок,6.557361158195888
0,умею,6.55163782492065
0,конюшня,6.51632463523565
0,нагадать,6.502375528543918
0,показываться,6.484922171649564
0,пассажирка,6.475699023548061
0,кремлёвский,6.460826868194458
0,распознать,6.4496597393119925
0,запланировать,6.429083097412876
0,изображать,6.416516261328811
0,своему,6.4086659216434265
0,катание,6.407453186311903
0,логичный,6.405052195817469
0,прикинуться,6.4027541135418575
0,впадать,6.351968250145988
0,жюри,6.341741388342164
0,львович,6.324160420375983
0,удержать,6.310833344832782
0,тётенька,6.30892995578594
0,пополнение,6.305401905443738
0,забросить,6.29288152028629
0,оп,6.281876791513563
0,гладкий,6.272024303357298
0,микроскоп,6.255653884366035
0,добираться,6.236936602625702
