topic,topic_word,weght_topic
4,супруг,0.0045964387
4,находить,0.0045279996
4,официант,0.004488743
4,где-то,0.004399549
4,3,0.0042478004
4,конь,0.0041475813
4,решить,0.0041420627
4,опытный,0.0041184784
4,вчера,0.004078555
4,зелёный,0.004037095
4,борщ,0.003977687
4,девка,0.0039376896
4,чей,0.0038823981
4,произойти,0.0038156344
4,пельмень,0.003800349
4,золотой,0.0037837306
4,раз,0.00368846
4,являться,0.0033757961
4,сделать,0.0030467906
4,бармен,0.0030436793
4,опыт,0.0030367065
4,село,0.0030042399
4,мой,0.0029721975
4,взять,0.0029514474
4,волк,0.0029303713
4,поменять,0.0029302652
4,кожа,0.0029169274
4,придурок,0.0029085393
4,семейный,0.002904929
4,``_.-,0.0028889629
4,сообщать,0.002885075
4,почувствовать,0.0028498494
4,старик,0.0028165586
4,рост,0.0027857977
4,ход,0.0027084213
4,поскольку,0.0026681095
4,население,0.0026593301
4,прыгать,0.0026365293
4,уснуть,0.0025950512
4,экономика,0.0025938137
4,тарелка,0.002564201
4,вкусный,0.0025374657
4,hет,0.0024830392
4,красиво,0.002479014
4,улыбка,0.0024688742
4,первый,0.002445655
4,день,0.0024108798
4,хомяк,0.0024078642
4,зимний,0.0023823103
4,нету,0.0023763697
4,..,0.0023457725
4,сниться,0.002342037
4,труба,0.0023304014
4,гараж,0.002320845
4,париж,0.0022611967
4,осень,0.0022549955
4,газ,0.0022223666
4,отобрать,0.0022027043
4,самый,0.0021944027
4,зимой,0.0021932656
4,должный,0.0021906937
4,спирт,0.0021837526
4,сми,0.0021751109
4,гвоздь,0.002129701
4,посылать,0.0021179232
4,какой,0.0021138508
5,хороший,0.0346133
5,мир,0.01583765
5,..,0.01499627
5,любовь,0.014249283
5,другой,0.013236971
5,пойти,0.011538328
5,слово,0.010138965
5,попробовать,0.008918192
5,уйти,0.00886705
5,туалет,0.008575999
5,студент,0.008420425
5,звать,0.007860067
5,ухо,0.0077814073
5,презерватив,0.0074134935
5,пациент,0.006991737
5,самолёт,0.0067950287
5,человек,0.006788341
5,учиться,0.0064241383
5,настолько,0.00617105
5,один,0.0060108826
5,правило,0.0059308363
5,плохой,0.005798616
5,экзамен,0.0056968275
5,тело,0.005663805
5,встать,0.005377607
5,диван,0.0053235786
5,работать,0.005288025
5,дед_мороз,0.005096536
5,сидоров,0.00507333
5,стать,0.004970234
5,проснуться,0.004956823
5,детский,0.0046788543
5,нести,0.004603729
5,вернуть,0.0045917784
5,обнаружить,0.004536218
5,устать,0.0044949087
5,отдыхать,0.004473396
5,новый,0.004341329
5,работа,0.004278964
5,гаишник,0.0042691734
5,деньга,0.0040327273
5,хозяин,0.003973415
5,найти,0.0039199395
5,урок,0.0038984038
5,прапорщик,0.0037443573
5,уровень,0.003656199
5,всякий,0.00361824
5,первый,0.0035616923
5,сделать,0.0034946545
5,российский,0.0034504684
5,учёный,0.0034248491
5,знать,0.003423561
5,преподаватель,0.0033418923
5,судьба,0.0032863973
5,жизнь,0.0032660284
5,беда,0.0032577643
5,бесплатно,0.0031943503
5,врач,0.0031872438
5,надпись,0.003183259
