topic,topic_word,topic_val
0,магазин,0.051104875474785164
0,обед,0.051015696463678074
0,голова,0.050944515993679024
0,приехать,0.050819608215920575
0,пацан,0.0507049301903841
0,побить,0.05052362062104053
0,объяснить,0.05021479318221884
0,убить,0.050032075364021614
0,научить,0.04994514833559769
0,клетка,0.04973241494598446
0,произойти,0.048886962394204814
0,белый,0.04874064875661636
0,дверь,0.04852315770451951
0,закрыть,0.0482922525471568
0,надеяться,0.04809913124999644
0,должный,0.04773401469176621
0,сидеть,0.047691096548495536
0,ответить,0.047448181556451266
0,ладный,0.047043519559555554
0,внук,0.04697972983155532
0,папочка,0.04680912513480551
0,привести,0.046682641660741334
0,поэтому,0.04657860559888904
0,бросить,0.04655786919015943
0,родительский,0.046301644375306775
0,ответ,0.04628529144758142
0,лысый,0.04618660137551106
